Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
BHARTIARTL,EQ,2023,1.54,1153535.91,138.7,2803.58
KAYNES,EQ,3713,2.68,24889.97,69.8,2488.8
ITC,EQ,326.35,5.21,408974.39,680.58,2195.95
POWERINDIA,EQ,21850,13.81,97390.61,9.94,2146.37
GODFRYPHLP,EQ,2174,9.69,33910.43,72.9,1583.1
NYKAA,EQ,276.8,7.17,79239.18,576.86,1569.53
ICICIBANK,EQ,1408,0.82,1007207.02,108.51,1522.06
LICI,EQ,899,7.06,568617.29,158.2,1416.74
BAJFINANCE,EQ,982,1.79,611014.33,137.43,1344.14
RELIANCE,EQ,1451,0.53,1963561.78,82.77,1194.23
VEDL,EQ,666,1.65,260431.84,168.66,1111.88
DATAPATTNS,EQ,2705,7.19,15143.66,35.64,955.51
MRF,EQ,146195,8.32,62003.39,0.64,925.75
KOTAKBANK,EQ,422.35,3.33,420082.98,212.29,887.91
HAL,EQ,4066,0.76,271923.91,20.94,844.97
AXISBANK,EQ,1341.9,0.85,416721.57,58.77,786.07
LT,EQ,4065.4,0.05,559241.11,16.31,662.54
POWERGRID,EQ,292.8,1.19,272321.68,199.51,582.57
DIXON,EQ,11490,1,69727.92,4.78,542.48
EIHOTEL,EQ,342,0.23,21387.46,151.7,537.07
M&M,EQ,3580,0.22,445183.32,14.62,521.16
CONCORDBIO,EQ,1325.5,13.47,13866.88,38.3,493.63
APOLLOHOSP,EQ,7128.5,0.09,102496.89,6.69,474.55
SAIL,EQ,159.19,0.44,65753.83,295.88,471.06
TMCV,EQ,458.4,0.55,168798.07,93.48,423.46
PFC,EQ,417.6,0.63,137812.25,101.29,419.87
SAILIFE,EQ,847,4.46,17891.28,43.39,368.45
TITAN,EQ,4140.8,1.05,367614.49,8.89,366.37
MAZDOCK,EQ,2402,0.15,96891.88,15.02,359.53
HINDALCO,EQ,937.7,0.24,210722.43,38.3,358.24
APLAPOLLO,EQ,2200,0.82,61079.93,15.8,345.57
HINDUNILVR,EQ,2421,2.83,568836.04,14.22,340.78
SHRIRAMFIN,EQ,1001,0.91,188336.99,32.7,324.61
IDBI,EQ,106.72,3.63,114749.64,299.71,316.16
BPCL,EQ,384.55,0.65,166834.44,79.89,307.36
GVT&D,EQ,3535,0.61,90512.45,8.45,299.7
MUTHOOTFIN,EQ,3705,3.53,148744.07,8.27,297.43
ENRIN,EQ,2742.5,5.53,97666.05,10.91,295.25
WAAREEENER,EQ,3079.9,0.27,88590.52,9.52,292.72
VBL,EQ,439,0.43,148469.31,66.23,290.19
AMBER,EQ,6629,3.59,23315.55,4.42,290.14
SUZLON,EQ,48.05,0.42,65890.18,579.61,276.7
TVSMOTOR,EQ,3752,1.06,178252.69,7.35,273.73
KIRLOSBROS,EQ,1595.3,3.24,12668.11,16.44,269.44
MRPL,EQ,184.32,0.95,32303.9,144.81,267.65
BAJAJFINSV,EQ,2020.8,1.03,322886.1,12.57,252.52
GODREJPROP,EQ,1695.7,0.35,51075.56,14.46,243.48
GAIL,EQ,163.2,1.89,107305.63,150.58,243.06
FORCEMOT,EQ,21250,0.76,27694.94,1.09,232.45
HINDPETRO,EQ,462.5,0.8,98411.79,47.03,218.28
LIQUIDCASE,EQ,112.66,0.04,8087.68,193.36,217.82
CHOLAFIN,EQ,1741.1,1.09,146951.83,11.97,206.33
COALINDIA,EQ,432,0.03,266229.86,47.38,203.86
HDBFS,EQ,718.35,2.56,59642.88,27.34,192.94
KALYANKJIL,EQ,380.7,1.21,39313.47,51.08,190.71
ADANIENSOL,EQ,1014.95,0.35,121924.18,18.12,183.57
CGPOWER,EQ,673.85,0.88,106124.14,27.22,182.55
SYRMA,EQ,862,0.16,16621.99,20.82,179.84
DLF,EQ,661.5,0.03,163742.09,26.87,177.16
ABB,EQ,5800,0.52,122906.86,3.04,176.38
IZMO,EQ,835.5,17.64,1249.37,20.76,169.02
AVALON,EQ,1029.65,0.9,6873.84,15.6,166.31
MANAPPURAM,EQ,300.5,2.12,25435.36,52.97,156.31
ADANIGREEN,EQ,968,0.09,158886.93,16.08,155.02
IFCI,EQ,60.24,0.4,16230.55,256.7,153.51
NETWEB,EQ,3110,0.04,17619.35,4.88,150.75
ABCAPITAL,EQ,347.3,0.77,90909.4,42.36,144.93
NAVINFLUOR,EQ,6420,2.34,32886.69,2.16,138.63
MGL,EQ,1138.9,6.29,11249.8,12.12,136.59
MARICO,EQ,752.45,0.55,97674.61,17.37,130.03
APOLLOPIPE,EQ,314,18.29,1383.11,42.2,128.69
WABAG,EQ,1214.9,2.44,7568.49,10.44,127.42
