"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"MOLOWVOL","Motilal Oswal Mutual Fund - Motilal Oswal S&P BSE Low Volatility ETF",1068052,3674,290.70549809471964,6468,165.1107641411721,36.3,-0.79,38770287
"MOQUALITY","Motilal Oswal Mutual Fund - Motilal Oswal S&P BSE Quality ETF",206273,732,281.66545289030495,1041,198.1488952929875,188.92,-0.38,38954656
"DOMS","DOMS Industries Limited",6786271,50506,134.36342277117618,42467,159.8002929319569,2144.5,2.23,15358417076
"NTPCGREEN","NTPC Green Energy Limited",165346086,2420565,68.30888077783493,2506218,65.9743193222268,97,11.84,16240292566
"KPRMILL","K.P.R. Mill Limited",4677636,229990,20.338358412835294,239352,19.542891378106667,875.2,7.93,4166370385
"TTKPRESTIG","TTK Prestige Limited",6781200,336466,20.15419091379218,212651,31.888869556221227,588,9.81,3935130360
"STOVEKRAFT","Stove Kraft Limited",6364818,316469,20.111979372387186,213062,29.872967031316588,507,-6.96,3535401806
"KPIGREEN","KPI Green Energy Limited",15664570,849318,18.443700623382405,791932,19.78019577438467,396,8.88,6363731562
"TOP20","Mirae Asset Mutual Fund - Mirae Asset Nifty Top 20 Equal Weight ETF",1205225,70611,17.068435661886195,68712,17.54024042379788,8.58,-1.49,10401091
"BAJAJELEC","Bajaj Electricals Limited",2414989,143308,16.85169971506658,123064,19.623750453014107,381.9,0.46,950684569
"CONFIPET","Confidence Petroleum India Limited",9380060,581363,16.134582427178398,482891,19.42476152530204,35.49,19.98,325300480
"RITCO","Ritco Logistics Limited",2951663,199293,14.810608791206953,170862,17.275128466247615,212.9,7.99,638326640
"TOUCHWOOD","Touchwood Entertainment Limited",40742,3008,13.544547872340425,8237,4.945918057663126,71,-1.36,2893089
"ATGL","Adani Total Gas Limited",48585918,3597874,13.504062607340584,2300159,21.12284551372672,609.5,7.51,30476974643
"RACE","Race Eco Chain Limited",106680,8195,13.016899518028186,10370,10.286673030750094,114,2.86,11835079
"SRHHYPOLTD","Sree Rayalaseema Hi-Strength Hypo Limited",140743,11650,12.080944206008583,10173,13.833731410766767,445.1,3.42,66661514
"SKIPPER","Skipper Limited",2351522,222870,10.551092565172523,209556,11.221438449446975,353.95,3.95,825548828
"TIL","TIL Limited",383441,37713,10.167297893308703,47168,8.129175191070312,208.02,6.69,80181347
"REGAAL","Regaal Resources Limited",20063092,2024618,9.909565850754447,3084345,6.504813630795047,87.69,19.99,1687105406
"BUTTERFLY","Butterfly Gandhimathi Appliances Limited",969890,102505,9.461833755261912,67996,14.263780448168808,686,-1.22,705168223
"JSWENERGY","JSW Energy Limited",19316979,2078907,9.291888120420923,2112649,9.14348672479495,519,6.35,10017978479
"NPBET","Tata Nifty Private Bank Exchange Traded Fund",11424,1235,9.245211761532236,1083,10.541662821814155,268.87,-2.11,3089278
"CESC","CESC Limited",16610060,1853275,8.962541460372778,1888058,8.797426817563796,159.2,3.18,2672724754
"CONS","Kotak Nifty India Consumption ETF",681568,81839,8.328156502401056,76219,8.942185322896796,11,-1.87,7497248
"SIMPLEXINF","Simplex Infrastructures Limited",926356,113964,8.12844916845572,123896,7.476841594651028,189.9,6.39,168504156
