"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"TECH","Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Nifty IT ETF",21754951,54033,402.6174542601113,118204,184.04442662646028,31.15,-1.14,673533282
"ITI","ITI Limited",87087971,322130,270.35022174263696,343120,253.81149974450193,287.6,18.7,23599098381
"BAJEL","Bajel Projects Limited",33352378,251267,132.73680188803147,198634,167.90804899891648,167.95,20,5266674009
"SENSEXADD","DSP BSE Sensex ETF",797928,9320,85.60908096045318,10117,78.86828839712261,77.3,1.05,60834030
"GANECOS","Ganesha Ecosphere Limited",5406723,124310,43.493590259253416,151938,35.585008965632234,843.2,7.26,4547973185
"BANKADD","DSP  Mutual Fund - DSP Nifty Bank ETF",10421640,315338,33.04902536573362,225263,46.26429932799571,55.31,0.71,570167924
"LICNFNHGP","LIC MF - LIC MF ETF - Nifty 100",30690,1197,25.63053282111241,1083,28.323420836751435,262.41,0.68,7998120
"MIDCAPADD","DSP Mutual Fund - DSP Nifty Midcap 150 ETF",632706,27847,22.720143063365867,232140,2.725531096118059,20.3,-11.47,12736371
"FINOPB","Fino Payments Bank Limited",5659968,260679,21.712354936865026,806624,7.016855563120995,138.25,-18.06,824147940
"SUNCLAY","Sundaram Clayton Limited",307441,14554,21.123287482995067,11304,27.195669480947092,1319.5,6.96,392479180
"SHYAMTEL","Shyam Telecom Limited",38234,1927,19.83708623015461,2799,13.656083816175887,8.6,-12.96,339900
"MEGASTAR","Megastar Foods Limited",160790,9017,17.830291201845238,8993,17.87813646640228,248.53,5,38663563
"LAGNAM","Lagnam Spintex Limited",107963,6361,16.972112180091806,6409,16.84465363012274,62.5,-4.08,6813544
"COUNCODOS","Country Condo's Limited",422473,26832,15.745117769827072,48446,8.72045291915893,4.18,-13.64,1808184
"AKI","AKI India Limited",3366283,242755,13.866951891571695,193512,17.395722576077638,4.73,8.49,16831415
"MRPL","Mangalore Refinery and Petrochemicals Limited",145192265,11929846,12.170505612368897,15001949,9.678226450657013,206.11,15.7,28888904967
"SILGO","Silgo Retail Limited",384788,32841,11.716481535613369,37585,10.237595780910038,72,1,27570060
"OILCOUNTUB","Oil Country Tubular Limited",397271,36945,10.752921879313798,50079,7.932780436504503,37.4,-14.51,15088352
"HPL","HPL Electric & Power Limited",1840695,172271,10.684867813076126,170066,10.823366115663063,273.9,-12.3,512210197
"VIRINCHI","Virinchi Limited",1264665,125008,10.116607790811527,112706,11.220875667170763,16.45,-9.32,20879619
"CONSUMER","Mirae Asset MF- Mirae Asset Nifty India New Age Consumption ETF",3457257,354173,9.761486752809077,540277,6.399045304538228,10.12,0.5,34468852
"LOWVOL","Mirae Asset Mutual Fund - Mirae Asset Nifty 100 Low Volatility 30 ETF",18497,2065,8.956517528568662,1512,12.228972305884081,195.55,0.68,3587493
"CENTRUM","Centrum Capital Limited",4829016,616838,7.828659120009105,500893,9.640798537015167,22.1,-3.24,113771616
"SBIETFCON","SBI Mutual Fund - SBI ETF Consumption",70864,9394,7.543538428784331,9106,7.781931768265899,110.5,1.59,7629926
"SAFARI","Safari Industries (India) Limited",118823,16139,7.362384752651928,28919,4.10872647218156,1544.4,-3.12,184194661
