"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"SPMLINFRA","SPML Infra Limited",23753254,124820,190.29884442336532,168508,140.96167198588083,180,8.58,4352308730
"SUNDRMFAST","Sundram Fasteners Limited",3229929,58519,55.194157834837675,44537,72.52221181891052,838,-1.06,2687010234
"NETF","Tata Nifty 50 Exchange Traded Fund",483247,9144,52.843911293850056,6836,70.68735006728687,263.87,-2.14,127891318
"MIDQ50ADD","DSP  Mutual Fund - DSP Nifty Midcap 150 Quality 50 ETF",338679,10915,31.028199208443272,14614,23.17417633172534,231.6,-2.64,78140018
"BALRAMCHIN","Balrampur Chini Mills Limited",6834943,306662,22.288196776907476,242432,28.193202803421823,490.9,7.12,3339553149
"RUBYMILLS","The Ruby Mills Limited",535875,24476,21.893359371808177,23225,23.072799607326463,203.88,20,108257467
"AAKASH","Aakash Exploration Services Limited",3074976,161531,19.03642144675456,219327,14.020039466149205,9.99,19.93,29150772
"BELLACASA","Bella Casa Fashion & Retail Limited",90749,5613,16.165342548719227,15460,5.869732544225607,260.3,-6.99,24942362
"SENSEXIETF","ICICI Prudential BSE Sensex ETF",484501,30382,15.946765232503028,27315,17.737283730057037,907,-1.13,436235010
"JISLDVREQS","Jain Irrigation Systems Limited",108760,7368,14.760728536141798,14404,7.550365855351763,20.99,-5.32,2319850
"ARCHIDPLY","Archidply Industries Limited",128656,8923,14.41749966381281,7193,17.88602966732007,77.05,-2.9,10000430
"JINDRILL","Jindal Drilling And Industries Limited",27759696,2065840,13.437484661204676,1064781,26.070783704229356,597,14.33,16546166800
"ALLTIME","All Time Plastics Limited",431417,32753,13.171509870610432,77751,5.548678928841062,223,-1.53,95791830
"MOMGF","Motilal Oswal Mutual Fund-Motilal Oswal Nifty India Manufacturing ETF",7064,540,13.062130177514794,906,7.7969094922737305,151.85,-2.16,1068430
"GREENLAM","Greenlam Industries Limited",141074,11491,12.276912366199635,8874,15.89637842832353,230.6,-0.69,32810990
"HGS","Hinduja Global Solutions Limited",228513,18928,12.072366683220102,16538,13.817200074977476,362,-1.01,81663690
"PONNIERODE","Ponni Sugars (Erode) Limited",173373,14367,12.067446230945917,9713,17.849399264910275,288,9.63,49536133
"NEXT50ADD","DSP Mutual Fund - DSP Nifty Next 50 ETF",49106,4102,11.969482767025788,13604,3.6094878975648124,66.9,-2.93,3313181
"TRIVENI","Triveni Engineering & Industries Limited",2621614,242184,10.824876271862491,200231,13.092928028734768,397.65,0.57,1065397713
"NIFTYETF","Mirae Asset Mutual Fund - Mirae Asset Nifty 50 ETF",3638431,336573,10.810209119194138,208963,17.41181824751045,264.68,-1.57,959345101
"RENUKA","Shree Renuka Sugars Limited",47083283,4408258,10.68069894992095,3242187,14.522073276825394,25.2,7.33,1183202901
"BANKETF","Mirae Asset Mutual Fund - Mirae Asset Nifty Bank ETF",96815,9264,10.449992444358093,10019,9.662368510349507,596.63,-1.74,57648491
"HDFCNIFBAN","HDFC NIFTY Bank ETF",870752,86030,10.121421912668284,675412,1.2892160636766892,60.33,-1.73,52375732
"DWARKESH","Dwarikesh Sugar Industries Limited",7076911,714604,9.903254191198881,575654,12.293682163062101,39.79,10.04,278759524
"ZENITHEXPO","Zenith Exports Limited",1508,162,9.262899262899262,231,6.51685393258427,183.39,-5,278090
