"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"PRECAM","Precision Camshafts Limited",21549953,211807,101.74294623979125,204099,105.58531405519311,116.85,7.51,2630387263
"GOCLCORP","GOCL Corporation Limited",6688039,66222,100.99421642354504,66283,100.9009950419344,270,20,1771527770
"BLS","BLS International Services Limited",83597916,1210016,69.08826369675226,1239322,67.45451701992657,253.45,14.3,21012336186
"SHILPAMED","Shilpa Medicare Limited",11979792,252856,47.37786015510784,386132,31.025062507945925,333.5,6.77,4178431651
"MON50EQUAL","Motilal Oswal Mutual Fund - Motilal Oswal Nifty 50 Equal Weight ETF",493526,12276,40.202508960573475,46604,10.589674416608634,30.43,1.67,14721880
"ALKYLAMINE","Alkyl Amines Chemicals Limited",2551911,81070,31.477676836827207,72176,35.35655798100866,1371.2,10.63,3580305613
"DENTA","Denta Water and Infra Solutions Limited",5160166,164607,31.348399521284026,429050,12.026954682765373,238.15,5.24,1299897417
"NINSYS","NINtec Systems Limited",110326,3825,28.843398692810457,3038,36.30773373223635,342.8,19.61,37443541
"SIGIND","Signet Industries Limited",324767,13160,24.677093358999038,10470,31.018277011773694,43.32,4.41,13984467
"EQUAL50ADD","DSP  Mutual Fund - DSP Nifty 50 Equal Weight ETF",864413,38113,22.67977068693344,45501,18.99767038087075,311.9,1.01,269368379
"UBL","United Breweries Limited",1818591,101947,17.838563438905446,99836,18.21563460373974,1587.2,1.88,2855769819
"SINTERCOM","Sintercom India Limited",121124,6879,17.605659051818115,27385,4.422946564023914,70.65,-1.3,8570734
"MANGLMCEM","Mangalam Cement Limited",1062426,69597,15.265289701497899,64171,16.555935689787802,828.75,2.58,67602508
"RPTECH","Rashi Peripherals Limited",1013168,67618,14.983665632263518,77182,13.12695213809106,355.6,3.95,350616918
"HGM","HandsOn Global Management (HGM) Limited",227284,17916,12.685500599994418,10746,21.15020979967515,52.44,-2.62,13123378
"PRAXIS","Praxis Home Retail Limited",4064096,324314,12.531329382097335,357313,11.37402994568052,5.99,-4.92,24750344
"ABSLNN50ET","Aditya Birla Sun Life Nifty Next 50 ETF",331432,29939,11.07011957514084,33822,9.799275890152483,64.89,0.51,21423764
"GRINFRA","G R Infraprojects Limited",1972908,184134,10.714503722825546,110687,17.82419235880344,819,-3.02,1679733871
"OSWALAGRO","Oswal Agro Mills Limited",463749,52873,8.77099843020067,53328,8.696059596157616,40,0.63,18415472
"AXISBPSETF","AXIS MUTUAL FUND - Axis Nifty AAA Bond Plus SDL Apr 2026 50-50 ETF",4076490,468197,8.706777484137742,588456,6.927431686425096,13.2,0,53809668
"MANAKSTEEL","Manaksia Steels Limited",139561,16294,8.565089756047666,13058,10.687256778864562,48.65,1.08,6772895
"MHLXMIRU","Mahalaxmi Rubtech Limited",27090,3523,7.688014378961309,18955,1.4291469432974115,173.99,7.45,4948259
"ADANIENT","Adani Enterprises Limited",11211381,1472138,7.615712474451843,1416017,7.917542319061727,1825.2,-0.43,20519069506
"ATAM","Atam Valves Limited",80806,11393,7.092289463290473,13453,6.006257179539158,51.7,-8.71,4225345
"EXXARO","Exxaro Tiles Limited",1277032,187218,6.821090189787494,226150,5.6468316307908015,6.99,4.95,8773209
