"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"AXISBPSETF","AXIS MUTUAL FUND - Axis Nifty AAA Bond Plus SDL Apr 2026 50-50 ETF",17544880,3625111,4.839818163932838,2164549,8.105557299567415,13.27,0.23,232118762
"KIRLOSBROS","Kirloskar Brothers Limited",3123067,667679,4.677492115232481,351053,8.896263193846641,1582,5.9,5066364210
"MIDCAPADD","DSP Mutual Fund - DSP Nifty Midcap 150 ETF",1811576,390158,4.6431832010707454,202743,8.935305479433136,21.23,-0.09,38314832
"JWL","Jupiter Wagons Limited",75937223,16436151,4.620133953739707,8582738,8.847668361883196,304.1,19.35,22073431981
"SMALLADD","DSP Mutual Fund - DSP Nifty Smallcap 250 ETF",2792471,604599,4.618712820422911,314282,8.885231525924304,15.44,-2.83,42948203
"SHAREINDIA","Share India Securities Limited",16599138,3613529,4.593608630233769,2017281,8.22847008141453,132.52,6.97,2240053673
"DCXINDIA","DCX Systems Limited",56324194,12308476,4.576049382555566,6491604,8.676467407656572,193.4,8.8,11230481041
"HDFCPVTBAN","HDFC Mutual Fund - HDFC NIFTY Private Bank ETF",3715400,813295,4.568330064736657,1059612,3.506376151659215,28.45,-0.18,104997204
"ORKLAINDIA","Orkla India Limited",2287991,508948,4.49552469542111,310188,7.376130965525801,562,0.82,1351218844
"LICMFGOLD","LIC MF Gold EXCHANGE TRADED FUND",439653,98238,4.475358972949533,50014,8.790510751881953,142.95,-0.74,63358393
"MODTHREAD","Modern Threads (India) Limited",103894,23438,4.432564807072034,12523,8.295658700564521,52.06,19.98,5304827
"NELCAST","Nelcast Limited",3382388,766704,4.41159215687502,454823,7.436701297667645,116.3,9.86,396280578
"AQYLON","Aqylon Nexus Limited",1120199,258672,4.330576946867075,151246,7.406445768993001,108.2,-4.92,126033589
"IRCON","Ircon International Limited",67115792,15577004,4.308645689393857,8430671,7.960907500719694,146.58,9.67,9861994476
"NAVKARURB","Navkar Urbanstructure Limited",39831332,9342063,4.263654552726445,5796003,6.872206221542029,1.05,-4.55,44611091
"VIDHIING","Vidhi Specialty Food Ingredients Limited",404563,95360,4.242454430865577,52794,7.663048831306588,320,5.11,123019517
"ARENTERP","Rajdarshan Industries Limited",5425,1401,3.872234118486795,814,6.662163821687339,40,5.4,224974
"BANKA","Banka BioLoo Limited",63347,16771,3.7770847991223153,9677,6.545734479623047,55.57,1.76,3522093
"UBL","United Breweries Limited",866202,231677,3.7388346706837536,160920,5.382807989803635,1760,6.66,1494986693
"POLICYBZR","PB Fintech Limited",7201252,1944418,3.703550254045091,2029076,3.54902932442419,1433.5,-2.67,3379952363
"KALPATARU","Kalpataru Limited",786726,212792,3.697145768089898,147377,5.338161743601644,309,-0.43,242083457
"LOKESHMACH","Lokesh Machines Limited",655464,182539,3.590804406276775,109669,5.9767209661756455,211,7.4,139672823
"DIAMONDYD","Prataap Snacks Limited",313869,87754,3.5766672060495974,50691,6.191711479963229,986.5,-2.36,318840684
"MAHAPEXLTD","Maha Rashtra Apex Corporation Limited",38549,11194,3.4434737556722763,9155,4.210704533042054,105.25,20,3987508
"AMBICAAGAR","Ambica Agarbathies & Aroma industries Limited",13546,4003,3.383962028478641,4345,3.1173912042896923,24.39,0.16,328355
