"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"PFIZER","Pfizer Limited",944762,10104,93.50221855670102,10026,94.22949006238213,4948,3.86,4832930011
"WAKEFIT","Wakefit Innovations Limited",9482885,129433,73.2644391850652,153721,61.68889996759184,202.7,9.14,1879981951
"PRAJIND","Praj Industries Limited",44558250,760746,58.57175782203354,767936,58.023341887937484,336.7,13.83,14919438847
"SIGNPOST","Signpost India Limited",2085083,38073,54.76467884486585,31144,66.94935870117284,244,15.89,509719390
"STANLEY","Stanley Lifestyles Limited",5049765,104818,48.176276134461,107376,47.02844697306427,193.2,7.75,1026011252
"MANUGRAPH","Manugraph India Limited",337481,8339,40.46696510651905,9427,35.79664432766019,17.46,13.01,5990287
"ROUTE","ROUTE MOBILE LIMITED",4230167,134545,31.440458730143,146521,28.870703690191668,576.55,-1.51,2596772616
"SBIETFQLTY","SBI Mutual Fund - SBI - ETF Quality - SBI-ETF Quality",131452,4264,30.828330206378986,5669,23.18786382077968,226.9,0,29955281
"PAVNAIND","Pavna Industries Limited",792496,27068,29.277425790125054,86539,9.157664954355887,22.8,20,17775685
"MACPOWER","Macpower CNC Machines Limited",361474,14723,24.551098030337332,11163,32.37906548753278,907.4,7.07,342930383
"ISGEC","Isgec Heavy Engineering Limited",2053135,89440,22.955402214888537,82047,25.023861019946416,926,17.43,1905822563
"LINDEINDIA","Linde India Limited",688417,33533,20.52902789719835,24401,28.2126552190484,6544,4,4602012571
"EDELWEISS","Edelweiss Financial Services Limited",55433631,2732491,20.286847282885393,2802950,19.776888991954905,121.12,8.86,6629862267
"JNKINDIA","JNK India Limited",3991772,199847,19.974056928312958,238281,16.752340242402415,253,-0.18,1084444699
"SBGLP","Suratwwala Business Group Limited",893229,44806,19.935180776670137,38667,23.100062067117122,30.05,-4.97,26948718
"BATAINDIA","Bata India Limited",2023054,103497,19.546919083261404,103986,19.455044249799144,917,3.71,1888622061
"TCPLPACK","TCPL Packaging Limited",101806,5429,18.75168073676132,3886,26.197534329894495,3014,14.95,301068847
"HPIL","Hindprakash Industries Limited",11616,812,14.293683347005743,722,16.088642659279778,128.65,-3.19,1499509
"SUNTV","Sun TV Network Limited",3137958,227105,13.817212302679378,249875,12.558083642365963,614.25,7.78,1900002189
"GLOBALE","Globale Tessile Limited",88973,7308,12.17390709447903,6330,14.055362477022058,12.1,2.28,1048991
"RAILTEL","Railtel Corporation Of India Limited",11135460,945258,11.780331027556478,1446166,7.699982574625486,343.5,3.4,3920238693
"LUMAXIND","Lumax Industries Limited",202114,17583,11.494744026009725,13724,14.726559757301168,6136.3,20,1188446489
"CHEMPLASTS","Chemplast Sanmar Limited",2101664,182858,11.493421124588478,131569,15.973809874224656,310,9.64,656244584
"MUTHOOTMF","Muthoot Microfin Limited",1439787,135987,10.587629270301473,122372,11.765587252061511,176.5,-6.4,264200914
"SHREYANIND","Shreyans Industries Limited",43340,4130,10.491829735727254,5428,7.983187648615158,160,-5.38,7125096
