Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SILVERBEES,EQ,224.6,-5,31557.59,1688.9,3777.21
INFY,EQ,1505.7,-0.95,610512.39,139.01,2086.19
HDFCBANK,EQ,941,-0.92,1448018.8,181.2,1706.42
HINDCOPPER,EQ,578.2,-4.79,55913.33,277.14,1618.69
TCS,EQ,2940.3,-1.71,1063826.27,46.87,1375.32
GOLDBEES,EQ,124.81,-0.33,55448.04,954.08,1184.4
MCX,EQ,2377,-1.39,60611.56,49.58,1170.6
BSE,EQ,2885,-0.25,117674.56,35.99,1034.43
TATSILV,EQ,22.83,-5.23,5080.48,4352.13,993.59
POLICYBZR,EQ,1487,-4.24,68799.73,60.21,913.83
TMPV,EQ,368.9,-1.4,135850.35,231.17,860.81
ETERNAL,EQ,283.55,-1.15,273635.69,299.38,849.63
SBIN,EQ,1066,-0.7,983983.83,70.42,747.3
ADANIPORTS,EQ,1549.5,-1.32,356998.46,44.29,690.53
HINDZINC,EQ,606.75,-0.66,256371.23,114.09,686.52
IDEA,EQ,11.15,-0.8,120802.48,5797.64,640.64
IOC,EQ,174.9,-0.49,246980.46,342.4,604.07
HCLTECH,EQ,1592.6,-1.08,432178.3,33.43,532.34
HDFCSILVER,EQ,224.1,-5.9,7512.53,228.37,511.33
SILVERIETF,EQ,234,-5.43,15706.54,207.74,485.49
RECLTD,EQ,372.6,-1.3,98113.93,129.97,482.15
BEL,EQ,430,-0.67,314320.49,110.79,474.9
NAUKRI,EQ,1131,-3,73336.37,41.01,462.63
TRENT,EQ,4095,-0.88,145572.12,11.16,457.85
HEROMOTOCO,EQ,5746,-0.35,114966.89,7.7,445.18
NATIONALUM,EQ,353.4,-1.66,64906.57,126.08,444.9
COFORGE,EQ,1543,-3.55,51804.76,27.52,425.2
MARUTI,EQ,14980,-0.52,470975.06,2.77,414.69
PFOCUS,EQ,262.5,-1.83,20369.75,148.57,398.67
TATASTEEL,EQ,196.51,-0.63,245313.79,184.47,361.8
HEXT,EQ,615,-4.14,37577.48,58.77,355.71
PERSISTENT,EQ,5840,-2.35,92126,6.02,349.36
MAXHEALTH,EQ,1040,-0.08,101192.15,33.85,348.35
GROWW,EQ,168.3,-1.05,103901.63,189.8,322.35
TECHM,EQ,1616,-1.83,158326.48,19.89,321.44
CANBK,EQ,147,-0.87,133338.57,218.85,320.83
HDFCLIFE,EQ,703.4,-2.4,151766.7,41.14,289.34
PAYTM,EQ,1186.8,-2.05,75934.84,23.97,284.72
WIPRO,EQ,230.4,-1.28,241628.61,122.79,282.92
BEML,EQ,1629.5,-6.68,13571.94,17.33,281.94
UNOMINDA,EQ,1153,-6.32,66533.91,23.82,279.7
TIINDIA,EQ,2311.7,-2.94,44735.94,11.95,275.26
SIEMENS,EQ,3139,-4.88,111786.23,8.51,274.04
ONGC,EQ,268.4,-0.3,337654.69,100.14,267.91
